id,campaign_name,channel,date,month,spend,impressions,clicks,leads,mqls,sqls,opportunities,proposals,contracts,revenue,customer_segment,industry,geography,service_category,campaign_type,campaign_objective,deal_value,sales_cycle_days
TCS-CMP-01275,BFSI Resiliency - Retail,Tech Analyst Webinars,2026-07-07,2026-07,18176,49834,1235,75,42,18,9,6,1,2718949,Nurture / Mid-Market,Manufacturing & Auto,India & Middle East,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,2718949,94
TCS-CMP-01276,SAP S/4 Hana Accelerated - Cloud,LinkedIn Enterprise,2026-01-14,2026-01,48934,76847,2142,213,136,71,37,30,15,30745695,Emerging Tier / High-CAC,Healthcare & Life Sciences,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,2049713,75
TCS-CMP-01277,Global Horizon - Cloud,Google Search,2026-09-19,2026-09,45259,116891,5416,327,166,73,47,29,7,15548232,Nurture / Mid-Market,Energy & Utilities,APAC & Australia,Cloud & Infrastructure Transformation,Digital Inbound,Pipeline Generation,2221176,69
TCS-CMP-01278,NextGen CX - BFSI,LinkedIn Enterprise,2026-06-19,2026-06,52083,118919,2673,242,179,94,59,35,12,79805028,Strategic Growth Accounts,Retail & CPG,Europe & UK,BFSI Core Modernization,Digital Inbound,Executive Engagement,6650419,97
TCS-CMP-01279,NextGen CX - BFSI,Tech Analyst Webinars,2026-09-03,2026-09,36183,60859,1264,66,31,14,6,4,1,2105696,Nurture / Mid-Market,Retail & CPG,India & Middle East,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,2105696,84
TCS-CMP-01280,Life Sciences DataHub - Retail,Industry Display & Media,2026-03-13,2026-03,28363,137126,1274,46,21,6,2,1,0,0,Strategic Growth Accounts,Telecom & Media,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,2705865,124
TCS-CMP-01281,Zero Trust Enterprise - Cyber,Account-Based Email,2026-01-18,2026-01,14986,30449,1437,132,78,39,28,23,8,68315248,Enterprise High-Value,Banking & Capital Markets,India & Middle East,Cyber Defense & Risk Governance,Outbound ABM,Pipeline Generation,8539406,144
TCS-CMP-01282,SAP S/4 Hana Accelerated - Retail,Industry Display & Media,2026-07-21,2026-07,45299,233441,1779,77,29,7,3,2,0,0,Nurture / Mid-Market,Banking & Capital Markets,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,1740293,83
TCS-CMP-01283,BFSI Resiliency - Healthcare,Industry Display & Media,2026-01-02,2026-01,32699,167174,1207,38,17,5,2,1,0,0,Nurture / Mid-Market,Retail & CPG,Europe & UK,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,1966954,70
TCS-CMP-01284,Cognitive Ops 2.0 - Cloud,Google Search,2025-10-14,2025-10,35134,58283,2126,185,119,47,22,12,3,3746592,Emerging Tier / High-CAC,Retail & CPG,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,1248864,56
TCS-CMP-01285,BFSI Resiliency - Retail,Industry Display & Media,2026-03-10,2026-03,23874,126889,1212,34,16,4,2,1,0,0,Enterprise High-Value,Retail & CPG,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,5491531,87
TCS-CMP-01286,Q1 Cloud Scale - Healthcare,Executive Events & Roundtables,2025-11-17,2025-11,129292,118438,1712,165,103,35,13,8,2,5821098,Emerging Tier / High-CAC,Retail & CPG,APAC & Australia,Healthcare & Life Sciences Digital Labs,Experiential,Brand Authority & MQLs,2910549,46
TCS-CMP-01287,Zero Trust Enterprise - Cloud,LinkedIn Enterprise,2025-10-09,2025-10,39013,54324,1510,108,75,37,20,15,4,46393092,Enterprise High-Value,Banking & Capital Markets,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,11598273,94
TCS-CMP-01288,GenAI Catalyst - Retail,Google Search,2026-06-05,2026-06,72442,121814,5157,325,200,76,41,22,8,39393040,Strategic Growth Accounts,Retail & CPG,APAC & Australia,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,4924130,112
TCS-CMP-01289,Cognitive Ops 2.0 - Healthcare,Google Search,2025-11-18,2025-11,38372,65414,2460,196,99,38,21,14,5,11256965,Nurture / Mid-Market,Energy & Utilities,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Brand Authority & MQLs,2251393,87
TCS-CMP-01290,CyberShield 360 - BFSI,Google Search,2026-01-07,2026-01,24210,43055,1893,157,91,37,18,14,3,17873295,Enterprise High-Value,Manufacturing & Auto,APAC & Australia,BFSI Core Modernization,Digital Inbound,Pipeline Generation,5957765,177
TCS-CMP-01291,GenAI Catalyst - Cloud,LinkedIn Enterprise,2025-12-03,2025-12,62481,88039,2296,217,154,80,59,48,21,215688186,Enterprise High-Value,Healthcare & Life Sciences,APAC & Australia,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,10270866,98
TCS-CMP-01292,Life Sciences DataHub - Cloud,Account-Based Email,2026-01-07,2026-01,21355,36482,1585,144,86,49,37,31,10,16551220,Emerging Tier / High-CAC,Energy & Utilities,Europe & UK,Cloud & Infrastructure Transformation,Outbound ABM,Pipeline Generation,1655122,53
TCS-CMP-01293,Zero Trust Enterprise - Cyber,Account-Based Email,2026-06-17,2026-06,18492,27474,1253,88,50,31,20,15,6,13358862,Emerging Tier / High-CAC,Retail & CPG,Nordics & Benelux,Cyber Defense & Risk Governance,Outbound ABM,Executive Engagement,2226477,116
TCS-CMP-01294,Life Sciences DataHub - Cyber,Industry Display & Media,2026-04-05,2026-04,32827,227073,2026,73,35,11,5,2,0,0,Enterprise High-Value,Telecom & Media,Europe & UK,Cyber Defense & Risk Governance,Digital Inbound,Strategic Account Penetration,5827342,116
TCS-CMP-01295,Global Horizon - Cognitive,Google Search,2026-09-25,2026-09,39623,125734,3889,264,171,89,56,43,18,29389212,Emerging Tier / High-CAC,Manufacturing & Auto,Nordics & Benelux,Cognitive AI & Enterprise Automation,Digital Inbound,Executive Engagement,1632734,88
TCS-CMP-01296,GenAI Catalyst - Retail,Executive Events & Roundtables,2026-02-27,2026-02,92572,76076,1226,118,74,23,11,6,2,14258942,Nurture / Mid-Market,Telecom & Media,North America,Retail Omnichannel & Supply Chain,Experiential,Brand Authority & MQLs,7129471,66
TCS-CMP-01297,CyberShield 360 - Retail,Tech Analyst Webinars,2026-05-09,2026-05,32275,70454,1379,101,47,16,8,5,1,6856520,Enterprise High-Value,Telecom & Media,APAC & Australia,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,6856520,96
TCS-CMP-01298,SAP S/4 Hana Accelerated - Healthcare,Tech Analyst Webinars,2026-04-21,2026-04,25661,70694,1472,94,50,18,10,6,2,5023092,Nurture / Mid-Market,Banking & Capital Markets,India & Middle East,Healthcare & Life Sciences Digital Labs,Digital Inbound,Pipeline Generation,2511546,76
TCS-CMP-01299,SAP S/4 Hana Accelerated - Retail,Tech Analyst Webinars,2025-10-02,2025-10,39007,61292,1149,64,32,12,7,5,1,3363562,Strategic Growth Accounts,Manufacturing & Auto,India & Middle East,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,3363562,91
TCS-CMP-01300,GenAI Catalyst - Cloud,LinkedIn Enterprise,2025-12-23,2025-12,27685,48004,1367,116,63,27,15,10,3,10126536,Nurture / Mid-Market,Healthcare & Life Sciences,Nordics & Benelux,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,3375512,98
TCS-CMP-01301,Cognitive Ops 2.0 - Retail,Tech Analyst Webinars,2026-05-08,2026-05,38769,90823,2329,130,69,31,15,10,2,4734054,Nurture / Mid-Market,Energy & Utilities,Europe & UK,Retail Omnichannel & Supply Chain,Digital Inbound,Pipeline Generation,2367027,126
TCS-CMP-01302,Life Sciences DataHub - Cognitive,Google Search,2026-02-14,2026-02,36759,51218,2252,198,97,38,21,15,5,6202455,Emerging Tier / High-CAC,Banking & Capital Markets,APAC & Australia,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,1240491,114
TCS-CMP-01303,SAP S/4 Hana Accelerated - Cognitive,Industry Display & Media,2026-06-21,2026-06,18994,143849,1160,38,13,4,2,1,0,0,Nurture / Mid-Market,Banking & Capital Markets,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,1722308,80
TCS-CMP-01304,Sustainable Tech Suite - Cloud,Google Search,2026-06-01,2026-06,32294,99444,3806,246,153,76,49,31,7,9969078,Emerging Tier / High-CAC,Healthcare & Life Sciences,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,1424154,99
TCS-CMP-01305,GenAI Catalyst - BFSI,Tech Analyst Webinars,2026-09-14,2026-09,36179,60491,1327,75,32,11,5,3,1,2550470,Nurture / Mid-Market,Banking & Capital Markets,Nordics & Benelux,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,2550470,77
TCS-CMP-01306,Sustainable Tech Suite - Cyber,LinkedIn Enterprise,2026-06-07,2026-06,62206,165967,3896,342,259,140,103,66,28,270478684,Enterprise High-Value,Banking & Capital Markets,APAC & Australia,Cyber Defense & Risk Governance,Digital Inbound,Brand Authority & MQLs,9659953,65
TCS-CMP-01307,Global Horizon - Healthcare,Industry Display & Media,2026-06-16,2026-06,43907,195972,1627,58,28,9,3,2,0,0,Emerging Tier / High-CAC,Retail & CPG,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,963521,85
TCS-CMP-01308,BFSI Resiliency - Retail,Account-Based Email,2026-02-11,2026-02,17559,39981,1412,110,68,44,28,24,8,27941600,Nurture / Mid-Market,Manufacturing & Auto,APAC & Australia,Retail Omnichannel & Supply Chain,Outbound ABM,Strategic Account Penetration,3492700,84
TCS-CMP-01309,BFSI Resiliency - Cognitive,Google Search,2026-09-15,2026-09,66679,136262,4502,405,241,122,71,48,15,22279425,Emerging Tier / High-CAC,Retail & CPG,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Pipeline Generation,1485295,60
TCS-CMP-01310,Cognitive Ops 2.0 - Healthcare,Tech Analyst Webinars,2026-08-08,2026-08,17044,35800,640,36,16,7,3,2,1,2616522,Nurture / Mid-Market,Manufacturing & Auto,North America,Healthcare & Life Sciences Digital Labs,Digital Inbound,Pipeline Generation,2616522,71
TCS-CMP-01311,Global Horizon - Cognitive,LinkedIn Enterprise,2025-10-23,2025-10,24274,29959,677,75,50,29,18,15,4,24277760,Strategic Growth Accounts,Energy & Utilities,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,6069440,118
TCS-CMP-01312,BFSI Resiliency - Cloud,Google Search,2026-04-04,2026-04,30737,53476,2500,188,121,58,29,18,5,7180825,Emerging Tier / High-CAC,Energy & Utilities,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Pipeline Generation,1436165,59
TCS-CMP-01313,Zero Trust Enterprise - Retail,Google Search,2025-10-09,2025-10,48797,83924,3348,189,120,54,34,23,9,56060658,Enterprise High-Value,Healthcare & Life Sciences,Europe & UK,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,6228962,162
TCS-CMP-01314,NextGen CX - BFSI,Executive Events & Roundtables,2026-07-15,2026-07,100101,95468,1268,158,120,42,18,11,2,21070888,Strategic Growth Accounts,Healthcare & Life Sciences,Europe & UK,BFSI Core Modernization,Experiential,Strategic Account Penetration,10535444,75
TCS-CMP-01315,Cognitive Ops 2.0 - Cyber,Google Search,2026-06-14,2026-06,39952,139603,5723,446,286,130,82,48,14,30492182,Nurture / Mid-Market,Banking & Capital Markets,Europe & UK,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,2178013,49
TCS-CMP-01316,CyberShield 360 - Healthcare,Executive Events & Roundtables,2025-10-08,2025-10,55609,50289,939,132,107,38,16,10,3,10605594,Emerging Tier / High-CAC,Banking & Capital Markets,APAC & Australia,Healthcare & Life Sciences Digital Labs,Experiential,Pipeline Generation,3535198,123
TCS-CMP-01317,Life Sciences DataHub - Retail,Executive Events & Roundtables,2026-05-22,2026-05,118252,93915,1583,217,166,47,22,11,4,74087332,Enterprise High-Value,Healthcare & Life Sciences,Nordics & Benelux,Retail Omnichannel & Supply Chain,Experiential,Strategic Account Penetration,18521833,150
TCS-CMP-01318,GenAI Catalyst - Cloud,Account-Based Email,2025-12-08,2025-12,16461,21246,1031,90,53,33,18,16,7,42217455,Strategic Growth Accounts,Manufacturing & Auto,Nordics & Benelux,Cloud & Infrastructure Transformation,Outbound ABM,Pipeline Generation,6031065,90
TCS-CMP-01319,BFSI Resiliency - Retail,Google Search,2026-05-02,2026-05,69417,160428,4924,349,211,74,45,30,10,21854730,Nurture / Mid-Market,Energy & Utilities,APAC & Australia,Retail Omnichannel & Supply Chain,Digital Inbound,Pipeline Generation,2185473,132
TCS-CMP-01320,Zero Trust Enterprise - Healthcare,LinkedIn Enterprise,2026-09-24,2026-09,31776,74921,1909,135,100,50,35,29,13,56379687,Nurture / Mid-Market,Telecom & Media,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Strategic Account Penetration,4336899,94
TCS-CMP-01321,Life Sciences DataHub - BFSI,LinkedIn Enterprise,2026-03-23,2026-03,39472,70073,1508,147,112,51,28,22,9,16607781,Emerging Tier / High-CAC,Manufacturing & Auto,Europe & UK,BFSI Core Modernization,Digital Inbound,Pipeline Generation,1845309,60
TCS-CMP-01322,SAP S/4 Hana Accelerated - Cyber,Executive Events & Roundtables,2026-02-21,2026-02,55930,48831,774,104,64,21,10,6,2,7334134,Emerging Tier / High-CAC,Energy & Utilities,North America,Cyber Defense & Risk Governance,Experiential,Pipeline Generation,3667067,129
TCS-CMP-01323,Q1 Cloud Scale - Cognitive,Industry Display & Media,2026-06-13,2026-06,18601,142481,1457,50,23,6,2,1,0,0,Strategic Growth Accounts,Banking & Capital Markets,APAC & Australia,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,3404600,108
TCS-CMP-01324,Life Sciences DataHub - Healthcare,LinkedIn Enterprise,2025-11-07,2025-11,53354,87097,1896,178,130,58,39,30,8,28828104,Nurture / Mid-Market,Retail & CPG,Nordics & Benelux,Healthcare & Life Sciences Digital Labs,Digital Inbound,Brand Authority & MQLs,3603513,123
TCS-CMP-01325,NextGen CX - Retail,Industry Display & Media,2026-09-07,2026-09,42494,199049,1982,61,25,7,3,2,0,0,Strategic Growth Accounts,Retail & CPG,Europe & UK,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,2744724,60
TCS-CMP-01326,Q1 Cloud Scale - Cognitive,Industry Display & Media,2026-08-10,2026-08,48752,233260,2000,85,36,12,4,2,0,0,Enterprise High-Value,Banking & Capital Markets,India & Middle East,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,5100722,189
TCS-CMP-01327,OmniCommerce Edge - BFSI,Google Search,2025-10-01,2025-10,54758,97763,3778,215,132,51,33,21,6,35684772,Enterprise High-Value,Energy & Utilities,APAC & Australia,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,5947462,91
TCS-CMP-01328,CyberShield 360 - BFSI,Industry Display & Media,2026-05-24,2026-05,15283,88536,907,33,13,4,1,0,0,0,Enterprise High-Value,Healthcare & Life Sciences,India & Middle East,BFSI Core Modernization,Digital Inbound,Strategic Account Penetration,5327375,100
TCS-CMP-01329,CyberShield 360 - Retail,Executive Events & Roundtables,2026-03-26,2026-03,120749,147514,1999,233,151,60,22,12,4,23486736,Nurture / Mid-Market,Energy & Utilities,Europe & UK,Retail Omnichannel & Supply Chain,Experiential,Brand Authority & MQLs,5871684,141
TCS-CMP-01330,CyberShield 360 - Cloud,LinkedIn Enterprise,2025-11-09,2025-11,34077,65383,1716,133,97,56,38,27,9,78269895,Enterprise High-Value,Telecom & Media,APAC & Australia,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,8696655,97
TCS-CMP-01331,Zero Trust Enterprise - Cognitive,LinkedIn Enterprise,2025-12-06,2025-12,49586,69079,2173,203,118,65,48,37,16,107921552,Strategic Growth Accounts,Banking & Capital Markets,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Executive Engagement,6745097,126
TCS-CMP-01332,Cognitive Ops 2.0 - Retail,Tech Analyst Webinars,2025-10-08,2025-10,35146,77859,1597,84,50,21,11,7,2,5008666,Nurture / Mid-Market,Energy & Utilities,Europe & UK,Retail Omnichannel & Supply Chain,Digital Inbound,Pipeline Generation,2504333,93
TCS-CMP-01333,OmniCommerce Edge - Cyber,Industry Display & Media,2026-08-28,2026-08,37742,292029,3077,110,54,18,8,3,1,3370922,Strategic Growth Accounts,Banking & Capital Markets,North America,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,3370922,120
TCS-CMP-01334,Life Sciences DataHub - Retail,Executive Events & Roundtables,2026-03-06,2026-03,52088,71991,1344,189,110,45,22,14,5,48996295,Strategic Growth Accounts,Retail & CPG,North America,Retail Omnichannel & Supply Chain,Experiential,Strategic Account Penetration,9799259,103
TCS-CMP-01335,Life Sciences DataHub - Cloud,Industry Display & Media,2025-12-14,2025-12,23005,162061,1604,66,31,9,4,2,0,0,Strategic Growth Accounts,Telecom & Media,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Strategic Account Penetration,3672908,82
TCS-CMP-01336,GenAI Catalyst - BFSI,Google Search,2026-06-09,2026-06,54364,81989,3798,226,154,76,49,31,12,49322604,Strategic Growth Accounts,Telecom & Media,Nordics & Benelux,BFSI Core Modernization,Digital Inbound,Strategic Account Penetration,4110217,73
TCS-CMP-01337,Global Horizon - Healthcare,Industry Display & Media,2026-02-18,2026-02,34373,186989,1540,62,26,8,3,2,1,3033569,Strategic Growth Accounts,Manufacturing & Auto,Europe & UK,Healthcare & Life Sciences Digital Labs,Digital Inbound,Strategic Account Penetration,3033569,138
TCS-CMP-01338,Q1 Cloud Scale - Healthcare,Industry Display & Media,2026-07-27,2026-07,27752,185598,1556,41,15,4,1,0,0,0,Strategic Growth Accounts,Banking & Capital Markets,Nordics & Benelux,Healthcare & Life Sciences Digital Labs,Digital Inbound,Pipeline Generation,3042348,52
TCS-CMP-01339,BFSI Resiliency - Healthcare,Executive Events & Roundtables,2026-08-08,2026-08,53596,36473,556,69,53,20,8,4,1,15908830,Enterprise High-Value,Banking & Capital Markets,North America,Healthcare & Life Sciences Digital Labs,Experiential,Executive Engagement,15908830,173
TCS-CMP-01340,Life Sciences DataHub - Retail,Account-Based Email,2026-02-17,2026-02,23935,36220,1270,97,73,42,27,20,10,35668410,Nurture / Mid-Market,Energy & Utilities,North America,Retail Omnichannel & Supply Chain,Outbound ABM,Pipeline Generation,3566841,119
TCS-CMP-01341,OmniCommerce Edge - BFSI,Account-Based Email,2025-11-26,2025-11,9594,18417,729,67,49,30,20,16,6,37908492,Strategic Growth Accounts,Telecom & Media,Europe & UK,BFSI Core Modernization,Outbound ABM,Strategic Account Penetration,6318082,120
TCS-CMP-01342,Sustainable Tech Suite - Retail,Industry Display & Media,2026-08-23,2026-08,16570,84551,679,21,10,3,1,0,0,0,Strategic Growth Accounts,Healthcare & Life Sciences,APAC & Australia,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,3418315,105
TCS-CMP-01343,Global Horizon - BFSI,Account-Based Email,2026-02-06,2026-02,23578,62501,2869,223,137,85,53,44,16,137445872,Enterprise High-Value,Banking & Capital Markets,APAC & Australia,BFSI Core Modernization,Outbound ABM,Brand Authority & MQLs,8590367,168
TCS-CMP-01344,NextGen CX - BFSI,Executive Events & Roundtables,2026-06-18,2026-06,103413,103045,1436,135,86,28,11,6,1,9446984,Strategic Growth Accounts,Banking & Capital Markets,Nordics & Benelux,BFSI Core Modernization,Experiential,Executive Engagement,9446984,142
